sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
1.161285,0.389316,3.975030,0.482280,0.912035,0.323127,0.272324,0.384434,0.593118,0.460590,0.548491,1.844233,0.087133,0.342381,0.421060,0.000000,0.000000,0.000000,0.000000,0.781438,0.907574,0.252134,0.966779,0.396160,0.807380,0.048882,0.076495,0.949017,0.000000,0.000000,1.555270,0.961660,0.792520,0.626948,0.566683,0.507291,1.652502,0.590451,1.485481,0.000000,0.000000
1.161285,0.389316,3.975030,0.482280,0.912035,0.323127,0.272324,0.384434,0.593118,0.460590,0.548491,1.844233,0.087133,0.342381,0.421060,0.000000,0.000000,0.000000,0.000000,0.781438,0.907574,0.252134,0.966779,0.396160,0.807380,0.048882,0.076495,0.949017,0.000000,0.000000,1.555270,0.961660,0.792520,0.626948,0.566683,0.507291,1.652502,0.590451,1.485481,0.000000,0.000000
1.161285,0.389316,3.975030,0.482280,0.912035,0.323127,0.272324,0.384434,0.593118,0.460590,0.548491,1.844233,0.087133,0.342381,0.421060,0.000000,0.000000,0.000000,0.000000,0.781438,0.907574,0.252134,0.966779,0.396160,0.807380,0.048882,0.076495,0.949017,0.000000,0.000000,1.555270,0.961660,0.792520,0.626948,0.566683,0.507291,1.652502,0.590451,1.485481,0.000000,0.000000
1.152175,0.385915,3.957415,0.483650,0.907136,0.326608,0.273539,0.383291,0.580115,0.461626,0.553769,1.831648,0.086220,0.341576,0.426956,0.000000,0.000000,0.000000,0.000000,0.775234,0.910844,0.249729,0.978074,0.392054,0.800991,0.049739,0.075204,0.957251,0.000000,0.000000,1.547687,0.943884,0.791311,0.628382,0.572383,0.507691,1.639623,0.595637,1.500083,0.000000,0.000000
1.151346,0.379018,3.952376,0.489280,0.913136,0.331930,0.279911,0.383636,0.581108,0.462881,0.553866,1.859092,0.085679,0.342547,0.421265,0.000000,0.000000,0.000000,0.000000,0.776704,0.922112,0.249714,0.977617,0.393387,0.802007,0.049063,0.073160,0.946241,0.000000,0.000000,1.559384,0.942448,0.789525,0.624373,0.572363,0.503895,1.647457,0.593142,1.502070,0.000000,0.000000
1.151346,0.379018,3.952376,0.489280,0.913136,0.331930,0.279911,0.383636,0.581108,0.462881,0.553866,1.859092,0.085679,0.342547,0.421265,0.000000,0.000000,0.000000,0.000000,0.776704,0.922112,0.249714,0.977617,0.393387,0.802007,0.049063,0.073160,0.946241,0.000000,0.000000,1.559384,0.942448,0.789525,0.624373,0.572363,0.503895,1.647457,0.593142,1.502070,0.000000,0.000000
1.151346,0.379018,3.952376,0.489280,0.913136,0.331930,0.279911,0.383636,0.581108,0.462881,0.553866,1.859092,0.085679,0.342547,0.421265,0.000000,0.000000,0.000000,0.000000,0.776704,0.922112,0.249714,0.977617,0.393387,0.802007,0.049063,0.073160,0.946241,0.000000,0.000000,1.559384,0.942448,0.789525,0.624373,0.572363,0.503895,1.647457,0.593142,1.502070,0.000000,0.000000
1.151346,0.379018,3.952376,0.489280,0.913136,0.331930,0.279911,0.383636,0.581108,0.462881,0.553866,1.859092,0.085679,0.342547,0.421265,0.000000,0.000000,0.000000,0.000000,0.776704,0.922112,0.249714,0.977617,0.393387,0.802007,0.049063,0.073160,0.946241,0.000000,0.000000,1.559384,0.942448,0.789525,0.624373,0.572363,0.503895,1.647457,0.593142,1.502070,0.000000,0.000000
1.140890,0.379352,3.964812,0.485607,0.932442,0.336164,0.273048,0.380152,0.575202,0.455757,0.555460,1.901508,0.084806,0.341446,0.418536,0.000000,0.000000,0.000000,0.000000,0.769981,0.915033,0.249672,0.972074,0.391900,0.788600,0.049092,0.074924,0.951175,0.000000,0.000000,1.548040,0.935261,0.787320,0.625606,0.575488,0.503682,1.648722,0.599151,1.514467,0.000000,0.000000
1.147340,0.378791,3.940511,0.488695,0.926143,0.336206,0.278315,0.376382,0.569393,0.458073,0.554972,1.903284,0.083845,0.340740,0.415570,0.000000,0.000000,0.000000,0.000000,0.768216,0.920334,0.249520,0.955064,0.392470,0.767262,0.048795,0.074856,0.948635,0.000000,0.000000,1.537058,0.939032,0.769016,0.626897,0.573108,0.506052,1.660736,0.586648,1.519877,0.000000,0.000000
1.146500,0.375883,3.935637,0.486854,0.938680,0.328638,0.276634,0.381234,0.573882,0.464150,0.562907,1.917586,0.081284,0.339229,0.420962,0.000000,0.000000,0.000000,0.000000,0.750604,0.938259,0.250300,0.959154,0.386183,0.761389,0.050629,0.073832,0.951159,0.000000,0.000000,1.545658,0.953880,0.756200,0.626265,0.570558,0.502996,1.666365,0.583398,1.544125,0.000000,0.000000
1.146500,0.375883,3.935637,0.486854,0.938680,0.328638,0.276634,0.381234,0.573882,0.464150,0.562907,1.917586,0.081284,0.339229,0.420962,0.000000,0.000000,0.000000,0.000000,0.750604,0.938259,0.250300,0.959154,0.386183,0.761389,0.050629,0.073832,0.951159,0.000000,0.000000,1.545658,0.953880,0.756200,0.626265,0.570558,0.502996,1.666365,0.583398,1.544125,0.000000,0.000000
1.153705,0.375752,3.941416,0.487695,0.933761,0.326200,0.277591,0.380081,0.569595,0.465235,0.559251,1.912240,0.080903,0.335261,0.430682,0.000000,0.000000,0.000000,0.000000,0.749935,0.940653,0.250533,0.964082,0.380411,0.776133,0.051496,0.071526,0.961837,0.000000,0.000000,1.536356,0.954191,0.754171,0.606463,0.574427,0.506278,1.677504,0.580693,1.576268,0.000000,0.000000
1.153705,0.375752,3.941416,0.487695,0.933761,0.326200,0.277591,0.380081,0.569595,0.465235,0.559251,1.912240,0.080903,0.335261,0.430682,0.000000,0.000000,0.000000,0.000000,0.749935,0.940653,0.250533,0.964082,0.380411,0.776133,0.051496,0.071526,0.961837,0.000000,0.000000,1.536356,0.954191,0.754171,0.606463,0.574427,0.506278,1.677504,0.580693,1.576268,0.000000,0.000000
1.153705,0.375752,3.941416,0.487695,0.933761,0.326200,0.277591,0.380081,0.569595,0.465235,0.559251,1.912240,0.080903,0.335261,0.430682,0.000000,0.000000,0.000000,0.000000,0.749935,0.940653,0.250533,0.964082,0.380411,0.776133,0.051496,0.071526,0.961837,0.000000,0.000000,1.536356,0.954191,0.754171,0.606463,0.574427,0.506278,1.677504,0.580693,1.576268,0.000000,0.000000
1.152789,0.370876,3.952120,0.494324,0.937915,0.329069,0.274977,0.370101,0.570620,0.469748,0.553202,1.937922,0.081037,0.335446,0.434512,0.000000,0.000000,0.000000,0.000000,0.741729,0.936344,0.250308,0.969524,0.376653,0.787758,0.051214,0.070555,0.963736,0.000000,0.000000,1.499574,0.949234,0.768405,0.603558,0.586241,0.509575,1.713134,0.577950,1.583337,0.000000,0.000000
1.113045,0.369521,3.968245,0.492160,0.932377,0.327029,0.276476,0.374990,0.571750,0.474458,0.543019,1.939960,0.081172,0.333897,0.439102,0.000000,0.000000,0.000000,0.000000,0.755431,0.946451,0.248132,0.959471,0.373066,0.760494,0.050077,0.072119,0.953891,0.000000,0.000000,1.482940,0.943875,0.776600,0.599224,0.590307,0.507460,1.691241,0.575624,1.594324,0.000000,0.000000
1.097281,0.369660,3.974723,0.491110,0.927304,0.324888,0.273629,0.374626,0.566620,0.472406,0.552601,1.920692,0.080270,0.338134,0.441867,0.000000,0.000000,0.000000,0.000000,0.750386,0.946767,0.251837,0.969707,0.376444,0.748668,0.050752,0.074591,0.969244,0.000000,0.000000,1.492990,0.953117,0.789856,0.589724,0.595762,0.502244,1.684713,0.571196,1.587372,0.000000,0.000000
1.097281,0.369660,3.974723,0.491110,0.927304,0.324888,0.273629,0.374626,0.566620,0.472406,0.552601,1.920692,0.080270,0.338134,0.441867,0.000000,0.000000,0.000000,0.000000,0.750386,0.946767,0.251837,0.969707,0.376444,0.748668,0.050752,0.074591,0.969244,0.000000,0.000000,1.492990,0.953117,0.789856,0.589724,0.595762,0.502244,1.684713,0.571196,1.587372,0.000000,0.000000
1.097281,0.369660,3.974723,0.491110,0.927304,0.324888,0.273629,0.374626,0.566620,0.472406,0.552601,1.920692,0.080270,0.338134,0.441867,0.000000,0.000000,0.000000,0.000000,0.750386,0.946767,0.251837,0.969707,0.376444,0.748668,0.050752,0.074591,0.969244,0.000000,0.000000,1.492990,0.953117,0.789856,0.589724,0.595762,0.502244,1.684713,0.571196,1.587372,0.000000,0.000000
1.106596,0.369051,3.966321,0.481759,0.918023,0.326196,0.275218,0.376785,0.566189,0.478490,0.557188,1.927518,0.080048,0.338356,0.443824,0.000000,0.000000,0.000000,0.000000,0.741974,0.937840,0.253206,0.975428,0.377433,0.744180,0.050568,0.072127,0.960954,0.000000,0.000000,1.466543,0.939026,0.791324,0.575880,0.597810,0.503472,1.714437,0.571382,1.597712,0.000000,0.000000
1.106596,0.369051,3.966321,0.481759,0.918023,0.326196,0.275218,0.376785,0.566189,0.478490,0.557188,1.927518,0.080048,0.338356,0.443824,0.000000,0.000000,0.000000,0.000000,0.741974,0.937840,0.253206,0.975428,0.377433,0.744180,0.050568,0.072127,0.960954,0.000000,0.000000,1.466543,0.939026,0.791324,0.575880,0.597810,0.503472,1.714437,0.571382,1.597712,0.000000,0.000000
1.125602,0.369531,3.992540,0.477309,0.922484,0.327807,0.278324,0.379387,0.554208,0.483368,0.556043,1.939447,0.080295,0.336741,0.443768,0.000000,0.000000,0.000000,0.000000,0.748999,0.934836,0.248298,0.975990,0.378181,0.737392,0.049476,0.072069,0.951793,0.000000,0.000000,1.453964,0.946282,0.789210,0.575455,0.593613,0.507537,1.725759,0.573645,1.630059,0.000000,0.000000
1.145086,0.372924,3.995888,0.473897,0.909715,0.331563,0.279410,0.383181,0.553863,0.478607,0.564167,1.928749,0.080151,0.327011,0.437432,0.000000,0.000000,0.000000,0.000000,0.743379,0.932351,0.249133,0.987831,0.375245,0.747347,0.049157,0.068955,0.958184,0.000000,0.000000,1.449942,0.934404,0.778355,0.567594,0.595551,0.503988,1.713531,0.568343,1.667474,0.000000,0.000000
1.145086,0.372924,3.995888,0.473897,0.909715,0.331563,0.279410,0.383181,0.553863,0.478607,0.564167,1.928749,0.080151,0.327011,0.437432,0.000000,0.000000,0.000000,0.000000,0.743379,0.932351,0.249133,0.987831,0.375245,0.747347,0.049157,0.068955,0.958184,0.000000,0.000000,1.449942,0.934404,0.778355,0.567594,0.595551,0.503988,1.713531,0.568343,1.667474,0.000000,0.000000
1.144563,0.374339,4.017412,0.477417,0.920943,0.334152,0.277239,0.384850,0.551671,0.473205,0.565139,1.901894,0.081067,0.323718,0.435620,0.000000,0.000000,0.000000,0.000000,0.746473,0.928457,0.248333,0.982921,0.377128,0.758007,0.050100,0.068215,0.970542,0.000000,0.000000,1.463987,0.941516,0.778540,0.571257,0.589966,0.507008,1.737010,0.564638,1.644976,0.000000,0.000000
1.144563,0.374339,4.017412,0.477417,0.920943,0.334152,0.277239,0.384850,0.551671,0.473205,0.565139,1.901894,0.081067,0.323718,0.435620,0.000000,0.000000,0.000000,0.000000,0.746473,0.928457,0.248333,0.982921,0.377128,0.758007,0.050100,0.068215,0.970542,0.000000,0.000000,1.463987,0.941516,0.778540,0.571257,0.589966,0.507008,1.737010,0.564638,1.644976,0.000000,0.000000
1.146862,0.380793,4.046184,0.479675,0.932288,0.334309,0.273060,0.386921,0.554361,0.468241,0.564918,1.882760,0.081161,0.318500,0.439167,0.000000,0.000000,0.000000,0.000000,0.746018,0.923820,0.254123,0.981974,0.384017,0.757729,0.050133,0.068004,0.976375,0.000000,0.000000,1.466926,0.958455,0.767500,0.573883,0.587029,0.511945,1.772844,0.572011,1.657146,0.000000,0.000000
1.162345,0.380408,4.102324,0.492857,0.938559,0.336037,0.271421,0.384406,0.552977,0.466414,0.562754,1.881231,0.082602,0.321561,0.441083,0.000000,0.000000,0.000000,0.000000,0.740730,0.927313,0.254518,0.975085,0.379956,0.761075,0.050236,0.071923,0.977750,0.000000,0.000000,1.452019,0.970267,0.768191,0.573592,0.591267,0.513311,1.779555,0.578140,1.637379,0.000000,0.000000
1.162345,0.380408,4.102324,0.492857,0.938559,0.336037,0.271421,0.384406,0.552977,0.466414,0.562754,1.881231,0.082602,0.321561,0.441083,0.000000,0.000000,0.000000,0.000000,0.740730,0.927313,0.254518,0.975085,0.379956,0.761075,0.050236,0.071923,0.977750,0.000000,0.000000,1.452019,0.970267,0.768191,0.573592,0.591267,0.513311,1.779555,0.578140,1.637379,0.000000,0.000000
1.150816,0.385031,4.088091,0.493615,0.940965,0.337766,0.268514,0.380300,0.547136,0.463513,0.553478,1.895522,0.083483,0.324640,0.441655,0.000000,0.000000,0.000000,0.000000,0.730942,0.942393,0.255608,0.958935,0.385538,0.760264,0.050264,0.070430,0.969785,0.000000,0.000000,1.488253,0.960717,0.761512,0.563826,0.592372,0.515610,1.783873,0.586746,1.650268,0.000000,0.000000
1.167523,0.383399,4.142166,0.502245,0.930146,0.340871,0.270141,0.381316,0.540320,0.468443,0.546959,1.911985,0.082965,0.326938,0.448931,0.000000,0.000000,0.000000,0.000000,0.724336,0.935504,0.256484,0.951440,0.390004,0.753383,0.050269,0.071718,0.963611,0.000000,0.000000,1.527583,0.957602,0.733433,0.564849,0.596341,0.517624,1.789368,0.579435,1.650239,0.000000,0.000000
1.167523,0.383399,4.142166,0.502245,0.930146,0.340871,0.270141,0.381316,0.540320,0.468443,0.546959,1.911985,0.082965,0.326938,0.448931,0.000000,0.000000,0.000000,0.000000,0.724336,0.935504,0.256484,0.951440,0.390004,0.753383,0.050269,0.071718,0.963611,0.000000,0.000000,1.527583,0.957602,0.733433,0.564849,0.596341,0.517624,1.789368,0.579435,1.650239,0.000000,0.000000
1.167523,0.383399,4.142166,0.502245,0.930146,0.340871,0.270141,0.381316,0.540320,0.468443,0.546959,1.911985,0.082965,0.326938,0.448931,0.000000,0.000000,0.000000,0.000000,0.724336,0.935504,0.256484,0.951440,0.390004,0.753383,0.050269,0.071718,0.963611,0.000000,0.000000,1.527583,0.957602,0.733433,0.564849,0.596341,0.517624,1.789368,0.579435,1.650239,0.000000,0.000000
1.171604,0.379156,4.142030,0.500983,0.922527,0.340519,0.269004,0.380622,0.546151,0.476403,0.546813,1.906864,0.082645,0.323195,0.448531,0.000000,0.000000,0.000000,0.000000,0.728293,0.933301,0.254133,0.963890,0.395918,0.767260,0.050938,0.071909,0.957095,0.000000,0.000000,1.516461,0.951113,0.739549,0.570673,0.596978,0.515990,1.793165,0.575882,1.660467,0.000000,0.000000
1.163276,0.374867,4.200456,0.503848,0.934635,0.339276,0.270795,0.389514,0.551677,0.479683,0.541457,1.947237,0.080981,0.325793,0.452551,0.000000,0.000000,0.000000,0.000000,0.732795,0.936433,0.257835,0.967944,0.393646,0.767946,0.050097,0.073253,0.956423,0.000000,0.000000,1.505728,0.960038,0.742902,0.572804,0.586746,0.512991,1.784478,0.569115,1.662747,0.000000,0.000000
1.159946,0.378910,4.181867,0.499106,0.919881,0.334672,0.272584,0.385854,0.557196,0.469595,0.543668,1.970409,0.081232,0.327838,0.456590,0.000000,0.000000,0.000000,0.000000,0.755380,0.938521,0.257182,0.967345,0.395737,0.757571,0.049348,0.073446,0.964080,0.000000,0.000000,1.508965,0.966942,0.741254,0.577710,0.586472,0.514649,1.782598,0.563912,1.645966,0.000000,0.000000
1.170102,0.376423,4.232443,0.500136,0.926661,0.333361,0.277089,0.386177,0.558091,0.466614,0.542067,1.982444,0.082087,0.333236,0.452851,0.000000,0.000000,0.000000,0.000000,0.758321,0.937469,0.262224,0.962264,0.394945,0.774657,0.049827,0.072332,0.950326,0.000000,0.000000,1.506476,0.971352,0.738068,0.564997,0.591707,0.514449,1.787006,0.567924,1.632883,0.000000,0.000000
1.170102,0.376423,4.232443,0.500136,0.926661,0.333361,0.277089,0.386177,0.558091,0.466614,0.542067,1.982444,0.082087,0.333236,0.452851,0.000000,0.000000,0.000000,0.000000,0.758321,0.937469,0.262224,0.962264,0.394945,0.774657,0.049827,0.072332,0.950326,0.000000,0.000000,1.506476,0.971352,0.738068,0.564997,0.591707,0.514449,1.787006,0.567924,1.632883,0.000000,0.000000
1.196729,0.372820,4.224226,0.503604,0.929820,0.337307,0.274254,0.392024,0.564415,0.461325,0.550758,1.984170,0.082743,0.337280,0.451419,0.000000,0.000000,0.000000,0.000000,0.768846,0.941096,0.260357,0.965877,0.391694,0.775642,0.049402,0.071148,0.947853,0.000000,0.000000,1.494447,0.971207,0.734276,0.564555,0.593548,0.506692,1.772196,0.565167,1.606797,0.000000,0.000000
1.193042,0.375645,4.206347,0.500629,0.916257,0.337835,0.272130,0.391150,0.573806,0.458993,0.555670,2.010464,0.081023,0.338840,0.442843,0.000000,0.000000,0.000000,0.000000,0.774232,0.946915,0.264110,0.959343,0.391832,0.775368,0.048621,0.072515,0.946246,0.000000,0.000000,1.497081,0.974623,0.735206,0.563316,0.596572,0.500968,1.769773,0.562530,1.617588,0.000000,0.000000
1.189789,0.370031,4.167011,0.496426,0.917480,0.335162,0.273954,0.390679,0.577737,0.463380,0.554510,1.998605,0.081680,0.340206,0.446779,0.000000,0.000000,0.000000,0.000000,0.779810,0.934638,0.266426,0.984254,0.389728,0.771028,0.048141,0.070562,0.945683,0.000000,0.000000,1.511465,0.960079,0.739079,0.554121,0.598734,0.502482,1.756460,0.570863,1.626992,0.000000,0.000000
1.189789,0.370031,4.167011,0.496426,0.917480,0.335162,0.273954,0.390679,0.577737,0.463380,0.554510,1.998605,0.081680,0.340206,0.446779,0.000000,0.000000,0.000000,0.000000,0.779810,0.934638,0.266426,0.984254,0.389728,0.771028,0.048141,0.070562,0.945683,0.000000,0.000000,1.511465,0.960079,0.739079,0.554121,0.598734,0.502482,1.756460,0.570863,1.626992,0.000000,0.000000
1.189789,0.370031,4.167011,0.496426,0.917480,0.335162,0.273954,0.390679,0.577737,0.463380,0.554510,1.998605,0.081680,0.340206,0.446779,0.000000,0.000000,0.000000,0.000000,0.779810,0.934638,0.266426,0.984254,0.389728,0.771028,0.048141,0.070562,0.945683,0.000000,0.000000,1.511465,0.960079,0.739079,0.554121,0.598734,0.502482,1.756460,0.570863,1.626992,0.000000,0.000000
1.205968,0.371464,4.160617,0.496235,0.912053,0.339407,0.265108,0.394970,0.587434,0.459772,0.554190,1.982691,0.082116,0.334105,0.447598,0.000000,0.000000,0.000000,0.000000,0.775988,0.925561,0.267099,0.979029,0.397124,0.759983,0.048156,0.070188,0.958145,0.000000,0.000000,1.525019,0.968660,0.734700,0.557866,0.590889,0.505539,1.781232,0.566148,1.596608,0.000000,0.000000
1.205968,0.371464,4.160617,0.496235,0.912053,0.339407,0.265108,0.394970,0.587434,0.459772,0.554190,1.982691,0.082116,0.334105,0.447598,0.000000,0.000000,0.000000,0.000000,0.775988,0.925561,0.267099,0.979029,0.397124,0.759983,0.048156,0.070188,0.958145,0.000000,0.000000,1.525019,0.968660,0.734700,0.557866,0.590889,0.505539,1.781232,0.566148,1.596608,0.000000,0.000000
1.209711,0.369167,4.167364,0.488907,0.908464,0.337559,0.269723,0.394014,0.600489,0.456146,0.551033,2.006381,0.080715,0.330873,0.446813,0.000000,0.000000,0.000000,0.000000,0.782951,0.915245,0.267651,0.965620,0.399840,0.746724,0.047617,0.072966,0.955487,0.000000,0.000000,1.562062,0.951797,0.732027,0.554951,0.586426,0.500244,1.784059,0.562840,1.618221,0.000000,0.000000
1.209711,0.369167,4.167364,0.488907,0.908464,0.337559,0.269723,0.394014,0.600489,0.456146,0.551033,2.006381,0.080715,0.330873,0.446813,0.000000,0.000000,0.000000,0.000000,0.782951,0.915245,0.267651,0.965620,0.399840,0.746724,0.047617,0.072966,0.955487,0.000000,0.000000,1.562062,0.951797,0.732027,0.554951,0.586426,0.500244,1.784059,0.562840,1.618221,0.000000,0.000000
1.191921,0.370622,4.159932,0.489276,0.913568,0.332297,0.266867,0.396461,0.593524,0.459565,0.547789,2.004130,0.081010,0.331663,0.454410,0.000000,0.000000,0.000000,0.000000,0.778084,0.920745,0.267002,0.955696,0.399535,0.765225,0.047763,0.074613,0.964849,0.000000,0.000000,1.571769,0.970943,0.732795,0.552434,0.590243,0.501744,1.767558,0.565081,1.607091,0.000000,0.000000
1.191921,0.370622,4.159932,0.489276,0.913568,0.332297,0.266867,0.396461,0.593524,0.459565,0.547789,2.004130,0.081010,0.331663,0.454410,0.000000,0.000000,0.000000,0.000000,0.778084,0.920745,0.267002,0.955696,0.399535,0.765225,0.047763,0.074613,0.964849,0.000000,0.000000,1.571769,0.970943,0.732795,0.552434,0.590243,0.501744,1.767558,0.565081,1.607091,0.000000,0.000000
1.184749,0.371961,4.239277,0.490648,0.923501,0.338618,0.261473,0.397294,0.598664,0.455302,0.545433,2.014014,0.082600,0.327935,0.462009,0.000000,0.000000,0.000000,0.000000,0.785485,0.934645,0.265628,0.963616,0.393743,0.752062,0.047007,0.073796,0.950609,0.000000,0.000000,1.568895,0.973117,0.732718,0.561344,0.587803,0.503895,1.794943,0.555113,1.612861,0.000000,0.000000
1.184749,0.371961,4.239277,0.490648,0.923501,0.338618,0.261473,0.397294,0.598664,0.455302,0.545433,2.014014,0.082600,0.327935,0.462009,0.000000,0.000000,0.000000,0.000000,0.785485,0.934645,0.265628,0.963616,0.393743,0.752062,0.047007,0.073796,0.950609,0.000000,0.000000,1.568895,0.973117,0.732718,0.561344,0.587803,0.503895,1.794943,0.555113,1.612861,0.000000,0.000000
1.191557,0.376288,4.267835,0.489259,0.938182,0.340313,0.266122,0.398196,0.604159,0.453455,0.547984,2.005948,0.081908,0.324275,0.461422,0.000000,0.000000,0.000000,0.000000,0.793180,0.931214,0.263914,0.973785,0.393157,0.749139,0.047912,0.075404,0.953873,0.000000,0.000000,1.562322,0.979039,0.722807,0.563416,0.589935,0.509685,1.795461,0.558267,1.618961,0.000000,0.000000
1.191557,0.376288,4.267835,0.489259,0.938182,0.340313,0.266122,0.398196,0.604159,0.453455,0.547984,2.005948,0.081908,0.324275,0.461422,0.000000,0.000000,0.000000,0.000000,0.793180,0.931214,0.263914,0.973785,0.393157,0.749139,0.047912,0.075404,0.953873,0.000000,0.000000,1.562322,0.979039,0.722807,0.563416,0.589935,0.509685,1.795461,0.558267,1.618961,0.000000,0.000000
1.191557,0.376288,4.267835,0.489259,0.938182,0.340313,0.266122,0.398196,0.604159,0.453455,0.547984,2.005948,0.081908,0.324275,0.461422,0.000000,0.000000,0.000000,0.000000,0.793180,0.931214,0.263914,0.973785,0.393157,0.749139,0.047912,0.075404,0.953873,0.000000,0.000000,1.562322,0.979039,0.722807,0.563416,0.589935,0.509685,1.795461,0.558267,1.618961,0.000000,0.000000
