sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
0.817412,0.385997,2.046088,0.429925,1.964652,0.995940,0.491547,0.480589,0.829450,0.358840,0.463798,1.917566,0.088431,0.276589,0.423655,0.988479,0.614806,0.031137,1.200863,0.709833,0.944629,0.105847,0.494155,0.398688,0.793663,0.170008,0.139225,0.977559,0.925596,0.692971,1.167445,0.934892,0.657692,0.583090,0.631896,0.508463,0.722128,0.508645,2.250511,0.374349,1.007165
0.813583,0.387491,2.067496,0.430496,1.960507,0.992723,0.492146,0.480636,0.830458,0.359599,0.464217,1.913871,0.089102,0.278453,0.424840,0.983481,0.616409,0.030861,1.193210,0.713478,0.946201,0.105772,0.491807,0.398383,0.786882,0.169444,0.139155,0.977498,0.922675,0.692317,1.167236,0.940483,0.655513,0.587025,0.636133,0.508840,0.723419,0.513252,2.253700,0.374630,1.004631
0.813583,0.387491,2.067496,0.430496,1.960507,0.992723,0.492146,0.480636,0.830458,0.359599,0.464217,1.913871,0.089102,0.278453,0.424840,0.983481,0.616409,0.030861,1.193210,0.713478,0.946201,0.105772,0.491807,0.398383,0.786882,0.169444,0.139155,0.977498,0.922675,0.692317,1.167236,0.940483,0.655513,0.587025,0.636133,0.508840,0.723419,0.513252,2.253700,0.374630,1.004631
0.810787,0.389200,2.068294,0.429660,1.945526,0.994294,0.490636,0.481699,0.826929,0.360021,0.466151,1.913803,0.089040,0.281650,0.423889,0.984403,0.620763,0.031152,1.196637,0.713611,0.943613,0.105958,0.492589,0.398783,0.789480,0.169228,0.138951,0.971878,0.923635,0.695075,1.169783,0.941654,0.654897,0.588901,0.635862,0.505675,0.724875,0.513368,2.254830,0.377168,1.001692
0.811715,0.388096,2.066379,0.430603,1.931981,0.992309,0.489832,0.481084,0.825497,0.361631,0.464929,1.923493,0.088841,0.281071,0.426310,0.989798,0.627382,0.031394,1.195159,0.712079,0.945497,0.105928,0.488444,0.398574,0.793499,0.168184,0.138723,0.975324,0.922599,0.691827,1.172082,0.944737,0.655608,0.588796,0.635246,0.502657,0.725098,0.515611,2.257690,0.377677,0.998937
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.811879,0.387368,2.068363,0.427790,1.920741,0.998330,0.488478,0.481844,0.824906,0.359327,0.467016,1.922724,0.088403,0.282565,0.425362,0.984442,0.630871,0.031335,1.203259,0.712236,0.948579,0.105577,0.490886,0.396100,0.796845,0.168026,0.139369,0.975314,0.926676,0.692988,1.177386,0.942774,0.651368,0.591089,0.638125,0.501998,0.727690,0.516975,2.242730,0.378377,0.996260
0.810075,0.387210,2.084983,0.427480,1.920952,0.995837,0.489559,0.480570,0.827581,0.360897,0.465615,1.910765,0.087996,0.280732,0.426134,0.988255,0.631770,0.031487,1.202041,0.715959,0.949012,0.105710,0.490281,0.397191,0.791876,0.167333,0.137747,0.976871,0.925127,0.697754,1.181235,0.947447,0.652962,0.590851,0.637588,0.502880,0.730455,0.518887,2.231903,0.377467,0.994873
0.810577,0.388277,2.096675,0.428813,1.915481,0.994180,0.491054,0.479863,0.829355,0.361243,0.466167,1.912714,0.088689,0.280290,0.422783,0.984695,0.632059,0.031375,1.194421,0.717272,0.951398,0.105789,0.490861,0.396279,0.791328,0.167557,0.137112,0.977729,0.923413,0.695290,1.180481,0.941762,0.651790,0.592078,0.640685,0.502242,0.730834,0.520002,2.234066,0.377686,0.995236
0.810577,0.388277,2.096675,0.428813,1.915481,0.994180,0.491054,0.479863,0.829355,0.361243,0.466167,1.912714,0.088689,0.280290,0.422783,0.984695,0.632059,0.031375,1.194421,0.717272,0.951398,0.105789,0.490861,0.396279,0.791328,0.167557,0.137112,0.977729,0.923413,0.695290,1.180481,0.941762,0.651790,0.592078,0.640685,0.502242,0.730834,0.520002,2.234066,0.377686,0.995236
0.810577,0.388277,2.096675,0.428813,1.915481,0.994180,0.491054,0.479863,0.829355,0.361243,0.466167,1.912714,0.088689,0.280290,0.422783,0.984695,0.632059,0.031375,1.194421,0.717272,0.951398,0.105789,0.490861,0.396279,0.791328,0.167557,0.137112,0.977729,0.923413,0.695290,1.180481,0.941762,0.651790,0.592078,0.640685,0.502242,0.730834,0.520002,2.234066,0.377686,0.995236
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.811013,0.385053,2.097472,0.425973,1.911489,0.999478,0.492039,0.481824,0.824733,0.357692,0.464319,1.905091,0.088965,0.280256,0.421670,0.985370,0.629792,0.031297,1.195708,0.714889,0.949406,0.105136,0.493231,0.396106,0.794518,0.168043,0.137347,0.979823,0.925212,0.698223,1.168232,0.940848,0.655467,0.596412,0.639746,0.500146,0.732594,0.521094,2.228612,0.378574,0.989319
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809853,0.383472,2.103652,0.428138,1.922489,0.997665,0.493450,0.484193,0.822997,0.358094,0.460969,1.904373,0.087981,0.280450,0.419828,0.989750,0.630010,0.031289,1.196032,0.719549,0.946629,0.105462,0.496298,0.395853,0.797918,0.167355,0.137486,0.978370,0.925065,0.695554,1.170638,0.940340,0.653170,0.596572,0.634181,0.500121,0.736911,0.520600,2.217752,0.376489,0.989397
0.809748,0.382368,2.113048,0.430621,1.934693,0.996262,0.494574,0.484922,0.821099,0.359790,0.457529,1.906681,0.087932,0.281432,0.421615,0.992946,0.629639,0.031345,1.202099,0.717782,0.942747,0.105854,0.498552,0.395687,0.793880,0.167643,0.137068,0.979923,0.923562,0.691223,1.163564,0.941003,0.655465,0.595870,0.632877,0.503085,0.732334,0.519962,2.220234,0.378180,0.988424
0.809748,0.382368,2.113048,0.430621,1.934693,0.996262,0.494574,0.484922,0.821099,0.359790,0.457529,1.906681,0.087932,0.281432,0.421615,0.992946,0.629639,0.031345,1.202099,0.717782,0.942747,0.105854,0.498552,0.395687,0.793880,0.167643,0.137068,0.979923,0.923562,0.691223,1.163564,0.941003,0.655465,0.595870,0.632877,0.503085,0.732334,0.519962,2.220234,0.378180,0.988424
0.818692,0.383456,2.120146,0.430925,1.939390,0.995585,0.493612,0.484104,0.822265,0.360636,0.458461,1.908345,0.088019,0.281827,0.421075,0.993048,0.628771,0.031426,1.203387,0.718602,0.946705,0.105660,0.496742,0.395497,0.787238,0.166821,0.137779,0.975649,0.924585,0.690760,1.166281,0.938821,0.651221,0.599156,0.632572,0.503204,0.728245,0.517741,2.218418,0.377048,0.985763
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
0.818791,0.383462,2.126711,0.429993,1.930079,0.992423,0.495731,0.484864,0.827485,0.362612,0.460940,1.906875,0.088021,0.280792,0.422576,0.989394,0.626401,0.031605,1.198855,0.713662,0.947981,0.105473,0.496153,0.395589,0.785887,0.167218,0.137670,0.979491,0.925337,0.692778,1.163557,0.936237,0.647592,0.600073,0.632144,0.503938,0.726482,0.515848,2.219912,0.378817,0.993172
